t,cam1_x,cam1_y,cam1_src,cam2_x,cam2_y,cam2_src
857,,,none,848.0,638.0,detected
858,,,none,851.0,638.0,detected
859,,,none,,,none
860,,,none,,,none
861,,,none,,,none
862,,,none,,,none
863,,,none,431.0,259.0,detected
864,,,none,435.0,255.0,detected
865,,,none,439.0,255.0,detected
866,,,none,442.0,251.0,detected
867,,,none,446.0,251.0,detected
868,,,none,446.0,251.0,detected
869,,,none,454.0,248.0,detected
870,,,none,461.0,244.0,detected
871,,,none,461.0,244.0,detected
872,,,none,469.0,244.0,detected
873,,,none,472.0,240.0,detected
874,,,none,476.0,236.0,detected
875,,,none,484.0,236.0,detected
876,,,none,484.0,236.0,detected
877,,,none,488.0,232.0,detected
878,,,none,446.0,236.0,detected
879,,,none,454.0,232.0,detected
880,,,none,454.0,232.0,detected
881,,,none,458.0,229.0,detected
882,,,none,461.0,229.0,detected
883,,,none,465.0,229.0,detected
884,,,none,469.0,221.0,detected
885,,,none,472.0,221.0,detected
886,,,none,476.0,221.0,detected
887,,,none,484.0,221.0,detected
888,,,none,484.0,221.0,detected
889,1162.0,529.0,detected,,,none
890,1162.0,472.0,detected,799.0,341.0,detected
891,1162.0,424.0,detected,791.0,326.0,detected
892,1166.0,382.0,detected,776.0,308.0,detected
893,1162.0,349.0,detected,769.0,296.0,detected
894,1166.0,326.0,detected,754.0,281.0,detected
895,1166.0,308.0,detected,742.0,278.0,detected
896,1162.0,292.0,detected,731.0,274.0,detected
897,1162.0,288.5,inpaint,716.0,278.0,detected
898,1162.0,285.0,detected,705.0,285.0,detected
899,1162.0,287.0,inpaint,694.0,296.0,detected
900,1162.0,289.0,detected,679.0,315.0,detected
901,1162.0,304.0,detected,668.0,338.0,detected
902,1159.0,311.0,detected,652.0,371.0,detected
903,1159.0,326.0,detected,638.0,405.0,detected
904,1159.0,349.0,detected,615.0,454.0,detected
905,1159.0,371.0,detected,604.0,510.0,detected
906,1159.0,394.0,detected,589.0,574.0,detected
907,1155.0,420.0,detected,574.0,649.0,detected
908,1155.0,446.0,detected,559.0,735.0,detected
909,1148.0,472.0,detected,,,none
910,1147.5,483.2,inpaint,,,none
911,1147.0,494.5,inpaint,,,none
912,1146.5,505.8,inpaint,,,none
913,1146.0,517.0,inpaint,,,none
914,1145.5,528.2,inpaint,,,none
915,1145.0,539.5,inpaint,,,none
916,1144.5,550.8,inpaint,,,none
917,1144.0,562.0,detected,,,none
918,1148.0,540.0,detected,,,none
919,1148.0,510.0,detected,,,none
920,1148.0,484.0,detected,,,none
921,1148.0,461.0,detected,,,none
922,1151.0,446.0,detected,,,none
923,1151.0,431.0,detected,,,none
924,1151.0,420.0,detected,,,none
925,1148.0,405.0,detected,,,none
926,1148.0,401.0,detected,,,none
927,1148.0,394.0,detected,,,none
928,1148.0,394.0,detected,,,none
929,1148.0,394.0,detected,,,none
930,1151.0,401.0,detected,,,none
931,1148.0,405.0,detected,,,none
932,1148.0,416.0,detected,,,none
933,1144.0,424.0,detected,,,none
934,1144.0,439.0,detected,,,none
935,1144.0,454.0,detected,,,none
936,1144.0,476.0,detected,,,none
937,1144.0,495.0,detected,,,none
938,1140.0,514.0,detected,,,none
939,1140.0,540.0,detected,,,none
940,1140.0,559.0,detected,,,none
941,1140.0,529.0,detected,,,none
942,1144.0,514.0,detected,,,none
943,1144.0,491.0,detected,,,none
944,1144.0,476.0,detected,,,none
945,1144.0,465.0,detected,,,none
946,1147.5,455.5,inpaint,,,none
947,1151.0,446.0,detected,,,none
948,1148.0,442.0,detected,,,none
949,1155.0,446.0,detected,,,none
950,1155.0,446.0,detected,,,none
951,1151.0,446.0,detected,,,none
952,1155.0,455.5,inpaint,,,none
953,1159.0,465.0,detected,,,none
954,1162.0,476.0,detected,,,none
955,1162.0,488.0,detected,,,none
956,1166.0,499.0,detected,,,none
957,,,none,,,none
958,,,none,,,none
959,,,none,,,none
960,,,none,,,none
961,,,none,,,none
962,,,none,,,none
963,,,none,,,none
964,,,none,,,none
965,,,none,,,none
966,,,none,,,none
967,,,none,,,none
968,,,none,,,none
969,,,none,,,none
970,,,none,,,none
971,,,none,,,none
972,,,none,,,none
973,,,none,,,none
974,,,none,,,none
975,,,none,,,none
976,,,none,,,none
977,,,none,,,none
978,,,none,,,none
979,,,none,,,none
980,,,none,,,none
981,,,none,,,none
982,,,none,,,none
983,,,none,,,none
984,,,none,,,none
985,,,none,,,none
986,,,none,,,none
987,,,none,,,none
988,,,none,,,none
989,,,none,,,none
990,,,none,,,none
991,,,none,,,none
992,,,none,,,none
993,,,none,,,none
994,,,none,,,none
995,,,none,,,none
996,,,none,,,none
997,,,none,,,none
998,1140.0,488.0,detected,,,none
999,1140.0,499.0,detected,,,none
1000,1144.0,518.0,detected,,,none
1001,1136.0,540.0,detected,,,none
1002,1132.0,562.0,detected,,,none
1003,1129.0,581.0,detected,,,none
1004,1129.0,600.0,detected,,,none
1005,1129.0,578.0,detected,,,none
1006,1125.0,562.0,detected,,,none
1007,1125.0,551.0,detected,,,none
1008,1125.0,544.0,detected,,,none
1009,1125.0,536.0,detected,,,none
1010,1121.0,532.0,detected,,,none
1011,1121.0,532.0,detected,,,none
1012,1114.0,529.0,detected,,,none
1013,1099.0,529.0,detected,,,none
1014,1076.0,529.0,detected,,,none
1015,1054.0,536.0,detected,,,none
1016,1031.0,548.0,detected,,,none
1017,1001.0,562.0,detected,,,none
1018,971.0,581.0,detected,889.0,885.0,detected
1019,941.0,604.0,detected,934.0,821.0,detected
1020,904.0,634.0,detected,979.0,758.0,detected
1021,862.0,671.0,detected,1016.0,716.0,detected
1022,818.0,720.0,detected,1050.0,679.0,detected
1023,769.0,772.0,detected,1076.0,656.0,detected
1024,712.0,840.0,detected,1102.0,634.0,detected
1025,652.0,915.0,detected,1125.0,619.0,detected
1026,581.0,1012.0,detected,1144.0,611.0,detected
1027,,,none,1162.0,604.0,detected
1028,,,none,1181.0,600.0,detected
1029,,,none,1196.0,604.0,detected
1030,,,none,1208.0,608.0,detected
1031,,,none,1219.0,611.0,detected
1032,,,none,1226.0,600.0,detected
1033,,,none,1234.0,574.0,detected
1034,,,none,1241.0,548.0,detected
1035,,,none,1249.0,525.0,detected
1036,,,none,1256.0,506.0,detected
1037,,,none,1268.0,495.0,detected
1038,,,none,1271.0,480.0,detected
1039,,,none,1275.0,469.0,detected
1040,,,none,1275.0,469.0,detected
1041,,,none,1256.0,461.0,detected
1042,,,none,1241.0,461.0,detected
1043,,,none,1226.0,469.0,detected
1044,,,none,1208.0,472.0,detected
1045,,,none,1189.0,480.0,detected
1046,,,none,1170.0,491.0,detected
1047,,,none,1151.0,510.0,detected
1048,,,none,1125.0,532.0,detected
1049,,,none,1095.0,559.0,detected
1050,,,none,1065.0,596.0,detected
1051,,,none,1028.0,645.0,detected
1052,,,none,,,none
1053,1050.0,544.0,detected,,,none
1054,1110.0,559.0,detected,,,none
1055,1166.0,574.0,detected,,,none
1056,1226.0,592.0,detected,,,none
1057,1279.0,615.0,detected,,,none
1058,1328.0,638.0,detected,,,none
1059,1376.0,660.0,detected,,,none
1060,1418.0,686.0,detected,,,none
1061,1459.0,709.0,detected,,,none
1062,1489.0,701.0,detected,,,none
1063,1515.0,675.0,detected,,,none
1064,1541.0,652.0,detected,,,none
1065,1564.0,634.0,detected,,,none
1066,1579.0,626.0,detected,,,none
1067,1556.0,645.0,detected,,,none
1068,1538.0,668.0,detected,,,none
1069,1519.0,694.0,detected,,,none
1070,1496.0,720.0,detected,,,none
1071,1481.0,728.0,detected,,,none
1072,1478.0,709.0,detected,,,none
1073,1470.0,694.0,detected,,,none
1074,1459.0,682.0,detected,,,none
1075,1451.0,675.0,detected,,,none
1076,1444.0,671.0,detected,,,none
1077,1436.0,668.0,detected,,,none
1078,1429.0,671.0,detected,,,none
1079,1414.0,675.0,detected,,,none
1080,1406.0,682.0,detected,,,none
1081,1399.0,694.0,detected,,,none
1082,1391.0,709.0,detected,,,none
1083,1380.0,724.0,detected,,,none
1084,1369.0,739.0,detected,,,none
1085,1361.0,731.0,detected,,,none
1086,1350.0,724.0,detected,,,none
1087,1339.0,712.0,detected,,,none
1088,1331.0,712.0,detected,,,none
1089,1320.0,712.0,detected,,,none
1090,1309.0,712.0,detected,,,none
1091,1298.0,720.0,detected,,,none
1092,1286.0,728.0,detected,,,none
1093,1275.0,739.0,detected,,,none
1094,1264.0,754.0,detected,,,none
1095,1256.0,754.0,detected,,,none
1096,1245.0,746.0,detected,,,none
1097,1234.0,742.0,detected,,,none
1098,1226.0,742.0,detected,,,none
1099,1211.0,742.0,detected,,,none
1100,1204.0,750.0,detected,,,none
1101,1192.0,758.0,detected,,,none
1102,1181.0,765.0,detected,,,none
1103,1174.0,761.0,detected,,,none
1104,1162.0,758.0,detected,,,none
1105,1155.0,758.0,detected,,,none
1106,1144.0,761.0,detected,,,none
1107,1132.0,765.0,detected,,,none
1108,1125.0,772.0,detected,,,none
1109,1114.0,772.0,detected,,,none
1110,1106.0,769.0,detected,,,none
1111,1099.0,772.0,detected,,,none
1112,1084.0,776.0,detected,,,none
1113,1076.0,780.0,detected,,,none
1114,1069.0,780.0,detected,,,none
1115,1058.0,780.0,detected,,,none
1116,1046.0,784.0,detected,,,none
1117,1039.0,784.0,detected,,,none
1118,1031.0,788.0,detected,,,none
1119,1024.0,784.0,detected,,,none
1120,1016.0,788.0,detected,,,none
1121,,,none,,,none
1122,,,none,,,none
1123,,,none,,,none
1124,,,none,,,none
1125,,,none,,,none
1126,,,none,,,none
1127,,,none,,,none
1128,,,none,,,none
1129,,,none,,,none
1130,,,none,,,none
1131,,,none,,,none
1132,,,none,,,none
1133,,,none,,,none
1134,,,none,,,none
1135,,,none,,,none
1136,,,none,,,none
1137,,,none,,,none
1138,,,none,,,none
1139,,,none,,,none
1140,,,none,,,none
1141,,,none,,,none
1142,,,none,,,none
1143,,,none,,,none
1144,,,none,,,none
1145,,,none,,,none
1146,,,none,,,none
1147,,,none,,,none
1148,,,none,,,none
1149,,,none,,,none
1150,,,none,,,none
1151,,,none,,,none
1152,,,none,,,none
1153,,,none,,,none
1154,,,none,,,none
1155,,,none,,,none
1156,,,none,,,none
1157,,,none,,,none
1158,,,none,,,none
1159,,,none,,,none
1160,,,none,,,none
1161,,,none,,,none
1162,,,none,,,none
1163,,,none,,,none
1164,,,none,,,none
1165,,,none,,,none
1166,,,none,,,none
1167,,,none,,,none
1168,,,none,,,none
1169,,,none,,,none
1170,,,none,,,none
1171,,,none,,,none
1172,,,none,,,none
1173,,,none,,,none
1174,,,none,,,none
1175,,,none,,,none
1176,,,none,,,none
1177,,,none,,,none
1178,,,none,,,none
1179,,,none,,,none
1180,,,none,,,none
1181,,,none,,,none
1182,,,none,,,none
1183,,,none,,,none
1184,,,none,,,none
1185,,,none,,,none
1186,,,none,,,none
1187,836.0,281.0,detected,,,none
1188,838.0,275.5,inpaint,,,none
1189,840.0,270.0,inpaint,,,none
1190,842.0,264.5,inpaint,,,none
1191,844.0,259.0,detected,,,none
1192,859.0,259.0,detected,,,none
1193,878.0,259.0,detected,,,none
1194,896.0,259.0,detected,,,none
1195,911.0,262.0,detected,,,none
1196,971.0,259.0,detected,,,none
1197,1001.0,262.0,detected,,,none
1198,,,none,,,none
1199,746.0,188.0,detected,,,none
1200,,,none,,,none
1201,1009.0,278.0,detected,,,none
1202,1028.0,278.0,detected,,,none
1203,1046.0,278.0,detected,,,none
1204,1055.5,279.5,inpaint,578.0,255.0,detected
1205,1065.0,281.0,detected,570.0,255.0,detected
1206,1099.0,281.0,detected,562.0,255.0,detected
1207,1121.0,281.0,detected,555.0,255.0,detected
1208,1140.0,285.0,detected,549.5,255.0,inpaint
1209,1159.0,289.0,detected,544.0,255.0,detected
1210,1162.0,292.0,detected,506.0,259.0,detected
1211,1170.0,296.0,detected,499.0,259.0,detected
1212,,,none,491.0,259.0,detected
1213,,,none,488.0,262.0,detected
1214,,,none,480.0,266.0,detected
1215,,,none,480.0,270.0,detected
1216,,,none,480.0,270.0,detected
1217,,,none,488.0,266.0,detected
1218,,,none,480.0,270.0,detected
1219,,,none,476.0,278.0,detected
1220,,,none,476.0,278.0,detected
1221,,,none,,,none
1222,,,none,,,none
1223,,,none,,,none
1224,,,none,,,none
1225,,,none,,,none
1226,,,none,,,none
1227,,,none,,,none
1228,,,none,,,none
1229,878.0,454.0,detected,,,none
1230,874.0,454.0,detected,,,none
1231,870.0,461.0,detected,,,none
1232,870.0,465.0,detected,,,none
1233,859.0,472.0,detected,,,none
1234,866.0,476.0,detected,,,none
1235,862.0,484.0,detected,,,none
1236,859.0,491.0,detected,,,none
1237,870.0,506.0,detected,,,none
1238,878.0,521.0,detected,,,none
1239,878.0,540.0,detected,,,none
1240,870.0,562.0,detected,,,none
1241,866.0,581.0,detected,,,none
1242,866.0,608.0,detected,,,none
1243,866.0,581.0,detected,,,none
1244,866.0,566.0,detected,,,none
1245,866.0,551.0,detected,,,none
1246,862.0,544.0,detected,,,none
1247,862.0,532.0,detected,,,none
1248,862.0,529.0,detected,,,none
1249,866.0,525.0,detected,,,none
1250,866.0,521.0,detected,,,none
1251,866.0,521.0,detected,,,none
1252,874.0,525.0,detected,,,none
1253,885.0,529.0,detected,,,none
1254,896.0,536.0,detected,,,none
1255,911.0,551.0,detected,1058.0,1031.0,detected
1256,919.0,562.0,detected,1024.0,934.0,detected
1257,930.0,586.5,inpaint,994.0,859.0,detected
1258,941.0,611.0,detected,971.0,795.0,detected
1259,956.0,649.0,detected,952.0,746.0,detected
1260,968.0,686.0,detected,934.0,712.0,detected
1261,982.0,739.0,detected,922.0,682.0,detected
1262,994.0,795.0,detected,911.0,660.0,detected
1263,1012.0,866.0,detected,900.0,645.0,detected
1264,1031.0,949.0,detected,892.0,634.0,detected
1265,1050.0,1050.0,detected,881.0,630.0,detected
1266,,,none,881.0,630.0,detected
1267,,,none,874.0,630.0,detected
1268,,,none,870.0,634.0,detected
1269,,,none,866.0,638.0,detected
1270,,,none,862.0,630.0,detected
1271,,,none,862.0,600.0,detected
1272,,,none,862.0,574.0,detected
1273,,,none,859.0,551.0,detected
1274,,,none,859.0,529.0,detected
1275,,,none,851.0,518.0,detected
1276,,,none,845.5,510.0,inpaint
1277,,,none,840.0,502.0,detected
1278,,,none,821.0,491.0,detected
1279,,,none,810.0,488.0,detected
1280,1264.0,938.0,detected,791.0,488.0,detected
1281,1268.0,862.0,detected,776.0,491.0,detected
1282,1268.0,795.0,detected,758.0,495.0,detected
1283,1268.0,742.0,detected,739.0,506.0,detected
1284,1268.0,701.0,detected,716.0,521.0,detected
1285,1268.0,671.0,detected,694.0,536.0,detected
1286,1268.0,649.0,detected,671.0,559.0,detected
1287,1268.0,626.0,detected,645.0,589.0,detected
1288,1268.0,619.0,detected,619.0,626.0,detected
1289,1268.0,615.0,detected,589.0,668.0,detected
1290,1295.3,648.7,inpaint,555.0,720.0,detected
1291,1322.7,682.3,inpaint,548.0,716.0,detected
1292,1350.0,716.0,detected,559.0,686.0,detected
1293,1395.0,780.0,detected,566.0,664.0,detected
1294,1440.0,859.0,detected,574.0,645.0,detected
1295,,,none,581.0,634.0,detected
1296,,,none,592.0,630.0,detected
1297,,,none,596.0,626.0,detected
1298,,,none,596.0,630.0,detected
1299,,,none,604.0,630.0,detected
1300,,,none,611.0,638.0,detected
1301,,,none,611.0,611.0,detected
1302,,,none,611.0,578.0,detected
1303,,,none,611.0,551.0,detected
1304,,,none,611.0,529.0,detected
1305,,,none,611.0,506.0,detected
1306,,,none,613.0,500.5,inpaint
1307,,,none,615.0,495.0,detected
1308,,,none,622.5,471.5,inpaint
1309,,,none,630.0,448.0,inpaint
1310,,,none,637.5,424.5,inpaint
1311,1605.0,832.0,detected,645.0,401.0,detected
1312,1549.0,761.0,detected,652.0,390.0,detected
1313,1489.0,694.0,detected,656.0,379.0,detected
1314,1432.0,634.0,detected,668.0,371.0,detected
1315,1380.0,589.0,detected,679.0,371.0,detected
1316,1335.0,551.0,detected,686.5,371.0,inpaint
1317,1294.0,525.0,detected,694.0,371.0,detected
1318,1252.0,502.0,detected,705.0,375.0,detected
1319,1215.0,488.0,detected,716.0,386.0,detected
1320,1181.0,476.0,detected,728.0,394.0,detected
1321,1148.0,472.0,detected,744.0,419.0,inpaint
1322,1118.0,472.0,detected,760.0,444.0,inpaint
1323,1091.0,476.0,detected,776.0,469.0,detected
1324,1061.0,484.0,detected,795.0,502.0,detected
1325,,,none,818.0,540.0,detected
1326,,,none,829.0,532.0,detected
1327,,,none,844.0,521.0,detected
1328,,,none,855.0,514.0,detected
1329,,,none,866.0,510.0,detected
1330,,,none,870.0,510.0,detected
1331,,,none,878.0,518.0,detected
1332,,,none,885.0,521.0,detected
1333,,,none,889.0,532.0,detected
1334,,,none,896.0,544.0,detected
1335,,,none,900.0,559.0,detected
1336,,,none,904.0,574.0,detected
1337,,,none,908.0,589.0,detected
1338,,,none,911.0,559.0,detected
1339,,,none,911.0,529.0,detected
1340,,,none,911.0,499.0,detected
1341,,,none,919.0,472.0,detected
1342,,,none,,,none
1343,,,none,476.0,214.0,detected
1344,,,none,484.0,214.0,detected
1345,,,none,484.0,210.0,detected
1346,,,none,484.0,210.0,detected
1347,,,none,488.0,210.0,detected
1348,,,none,491.0,206.0,detected
1349,,,none,450.0,214.0,detected
1350,,,none,454.0,210.0,detected
1351,,,none,458.0,210.0,detected
1352,,,none,458.0,206.0,detected
1353,,,none,461.0,210.0,detected
1354,,,none,461.0,206.0,detected
1355,,,none,465.0,206.0,detected
1356,,,none,472.0,206.0,detected
1357,,,none,472.0,202.0,detected
1358,,,none,476.0,202.0,detected
1359,,,none,484.0,199.0,detected
1360,,,none,945.0,405.0,detected
1361,859.0,971.0,detected,960.0,412.0,detected
1362,844.0,862.0,detected,975.0,424.0,detected
1363,836.0,788.0,detected,991.3,444.0,inpaint
1364,829.0,728.0,detected,1007.7,464.0,inpaint
1365,821.0,682.0,detected,1024.0,484.0,detected
1366,814.0,652.0,detected,1039.0,514.0,detected
1367,810.0,626.0,detected,1061.0,555.0,detected
1368,806.0,611.0,detected,1084.0,604.0,detected
1369,802.0,600.0,detected,1110.0,664.0,detected
1370,799.0,592.0,detected,1140.0,735.0,detected
1371,795.0,589.0,detected,1174.0,821.0,detected
1372,795.0,596.0,detected,,,none
1373,795.0,596.0,detected,514.0,184.0,detected
1374,791.0,600.0,detected,514.0,184.0,detected
1375,788.0,611.0,detected,518.0,184.0,detected
1376,788.0,611.0,detected,518.0,184.0,detected
1377,788.0,611.0,detected,521.0,184.0,detected
1378,788.0,615.0,detected,521.0,184.0,detected
1379,784.0,619.0,detected,521.0,184.0,detected
1380,788.0,630.0,detected,525.0,184.0,detected
1381,791.0,645.0,detected,1192.0,900.0,detected
1382,791.0,664.0,detected,1170.0,855.0,detected
1383,791.0,686.0,detected,1151.0,818.0,detected
1384,795.0,716.0,detected,1132.0,784.0,detected
1385,795.0,750.0,detected,1114.0,758.0,detected
1386,799.0,791.0,detected,1099.0,746.0,detected
1387,799.0,840.0,detected,1084.0,731.0,detected
1388,799.0,900.0,detected,1069.0,724.0,detected
1389,802.0,968.0,detected,1058.0,720.0,detected
1390,806.0,1046.0,detected,1046.0,720.0,detected
1391,,,none,1039.0,724.0,detected
1392,,,none,1031.0,728.0,detected
1393,,,none,1024.0,720.0,detected
1394,,,none,1020.0,686.0,detected
1395,,,none,1016.0,664.0,detected
1396,,,none,1009.0,641.0,detected
1397,,,none,1009.0,619.0,detected
1398,,,none,999.5,597.2,inpaint
1399,,,none,990.0,575.5,inpaint
1400,,,none,980.5,553.8,inpaint
1401,,,none,971.0,532.0,detected
1402,,,none,949.0,488.0,detected
1403,,,none,926.3,449.0,inpaint
1404,,,none,903.7,410.0,inpaint
1405,1069.0,540.0,detected,881.0,371.0,detected
1406,1099.0,461.0,detected,859.0,338.0,detected
1407,1125.0,401.0,detected,832.0,308.0,detected
1408,1155.0,345.0,detected,806.0,274.0,detected
1409,1181.0,296.0,detected,780.0,248.0,detected
1410,1204.0,255.0,detected,754.0,221.0,detected
1411,1226.0,225.0,detected,724.0,199.0,detected
1412,1249.0,199.0,detected,694.0,180.0,detected
1413,1268.0,180.0,detected,664.0,165.0,detected
1414,1286.0,165.0,detected,634.0,154.0,detected
1415,1305.0,154.0,detected,600.0,146.0,detected
1416,1324.0,154.0,detected,566.0,146.0,detected
1417,1339.0,150.0,detected,532.0,146.0,detected
1418,1354.0,158.0,detected,495.0,150.0,detected
1419,1369.0,165.0,detected,461.0,161.0,detected
1420,1380.0,176.0,detected,420.0,176.0,detected
1421,1395.0,191.0,detected,380.5,202.5,inpaint
1422,1406.0,210.0,detected,341.0,229.0,detected
1423,1418.0,229.0,detected,296.0,262.0,detected
1424,1429.0,251.0,detected,255.0,308.0,detected
1425,1436.0,278.0,detected,210.0,356.0,detected
1426,1448.0,308.0,detected,165.0,416.0,detected
1427,1459.0,338.0,detected,124.0,480.0,detected
1428,1466.0,368.0,detected,82.0,551.0,detected
1429,1474.0,401.0,detected,41.0,634.0,detected
1430,1481.0,435.0,detected,,,none
1431,1489.0,472.0,detected,,,none
1432,1489.0,514.0,detected,,,none
1433,1496.0,551.0,detected,,,none
1434,1500.0,592.0,detected,,,none
1435,1504.0,634.0,detected,,,none
1436,1508.0,675.0,detected,,,none
1437,1515.0,641.0,detected,,,none
1438,1526.0,608.0,detected,,,none
1439,1530.0,574.0,detected,,,none
1440,1526.0,551.0,detected,,,none
1441,1526.0,536.0,detected,,,none
1442,1519.0,521.0,detected,,,none
1443,1511.0,506.0,detected,,,none
1444,1504.0,499.0,detected,,,none
1445,1496.0,491.0,detected,,,none
1446,1496.0,491.0,detected,,,none
1447,1489.0,491.0,detected,,,none
1448,1489.0,491.0,detected,,,none
1449,1481.0,491.0,detected,,,none
1450,1474.0,506.0,detected,,,none
1451,1466.0,514.0,detected,,,none
1452,1459.0,525.0,detected,,,none
1453,1451.0,540.0,detected,,,none
1454,1451.0,536.0,detected,,,none
1455,1451.0,518.0,detected,,,none
1456,1451.0,514.0,detected,,,none
1457,1451.0,514.0,detected,,,none
1458,1451.0,514.0,detected,,,none
1459,1451.0,518.0,detected,154.0,776.0,detected
1460,1448.0,529.0,detected,225.0,709.0,detected
