frame,cam1_detected,cam1_x_px,cam1_y_px,cam2_detected,cam2_x_px,cam2_y_px,court_x_m,court_y_m,court_z_m,source
2104,1,2583.3,1939.4,1,2186.3,821.1,6.930,9.181,,side-1
2105,1,2583.2,1939.5,1,2178.1,815.6,6.930,9.181,,side-1
2106,1,2583.1,1940.4,1,2180.7,830.2,6.928,9.174,,side-1
2107,1,2583.1,1939.4,1,2186.3,838.6,6.930,9.181,,side-1
2108,1,2583.5,1938.9,1,2177.0,871.1,6.931,9.185,,side-1
2109,1,2583.2,1939.4,1,2178.4,896.3,6.930,9.181,,side-1
2110,1,2583.2,1939.5,1,2176.4,930.6,6.930,9.181,,side-1
2111,1,2583.2,1939.5,1,2169.7,975.6,6.930,9.181,,side-1
2112,1,2583.3,1939.5,1,2164.5,1014.4,6.930,9.181,,side-1
2113,1,2583.3,1939.5,1,2164.5,1063.7,6.930,9.181,,side-1
2114,1,2583.3,1939.5,1,2165.9,1104.3,6.930,9.181,,side-1
2115,1,2583.7,1940.9,1,2160.1,1095.0,6.930,9.171,,side-1
2116,1,2583.1,1940.4,1,2157.6,1052.7,6.928,9.174,,side-1
2117,1,2583.5,1938.9,1,2157.1,1028.7,6.931,9.185,,side-1
2118,1,2583.2,1939.5,1,2152.1,1002.8,6.930,9.181,,side-1
2119,1,2583.2,1939.4,1,2151.0,981.9,6.930,9.181,,side-1
2120,1,2583.5,1938.9,1,2154.7,974.0,6.931,9.185,,side-1
2121,1,2583.2,1939.4,1,2152.9,964.4,6.930,9.181,,side-1
2122,1,2582.8,1939.0,1,2142.3,958.7,6.929,9.184,,side-1
2123,1,2583.2,1939.5,1,2120.3,963.6,6.930,9.181,,side-1
2124,1,2582.7,1939.9,1,2114.9,963.9,6.928,9.178,,side-1
2125,1,2583.1,1940.5,1,2070.1,974.9,6.928,9.174,,side-1
2126,1,2583.1,1940.5,1,2042.9,988.4,6.928,9.174,,side-1
2127,1,2583.1,1940.5,1,2006.2,1020.1,6.928,9.174,,side-1
2128,1,2583.1,1940.5,1,1963.0,1054.0,6.928,9.174,,side-1
2129,1,2583.2,1939.5,1,1919.1,1101.6,6.930,9.181,,side-1
2130,1,2583.2,1939.4,0,,,6.930,9.181,,side-1
2131,1,2583.2,1939.4,1,1828.2,1228.8,6.930,9.181,,side-1
2132,1,2583.2,1939.5,1,1771.7,1303.2,6.930,9.181,,side-1
2133,1,2086.6,1652.1,1,1708.6,1418.3,5.517,9.267,0.881,both (3D)
2134,1,2583.3,1939.5,1,1649.3,1524.1,6.930,9.181,,side-1
2135,1,2583.3,1939.5,1,1604.2,1602.2,6.930,9.181,,side-1
2136,1,2186.9,1669.8,1,1606.8,1613.4,5.844,10.062,0.513,both (3D)
2137,1,2583.6,1940.1,1,1584.0,1672.1,6.930,9.177,,side-1
2138,1,2240.0,1781.6,1,1567.5,1723.0,6.000,10.046,0.141,both (3D)
2139,1,2269.5,1874.6,1,1547.1,1761.2,6.086,9.836,-0.081,both (3D)
2140,0,,,1,1526.3,1653.8,6.224,9.105,,side-2
2141,1,2306.6,1809.5,1,1526.3,1672.4,6.165,9.722,0.184,both (3D)
2142,1,2307.0,1796.6,1,1515.2,1608.6,6.177,9.526,0.320,both (3D)
2143,1,2329.6,1762.9,1,1502.6,1580.6,6.227,9.530,0.424,both (3D)
2144,1,2335.7,1759.1,0,,,6.343,10.555,,side-1
2145,1,2358.0,1758.6,1,1484.3,1515.7,6.292,9.271,0.551,both (3D)
2146,1,2366.7,1761.8,1,1478.9,1524.1,6.315,9.291,0.531,both (3D)
2147,1,2370.3,1767.9,1,1472.8,1521.6,6.330,9.262,0.526,both (3D)
2148,1,2370.8,1764.9,0,,,6.452,10.506,,side-1
2149,1,2398.2,1814.9,1,1874.9,862.4,6.493,10.099,,side-1
2150,1,2407.7,1841.4,1,1845.8,857.4,6.499,9.894,,side-1
2151,1,2424.5,1892.9,1,1461.0,1583.0,6.438,9.022,0.227,both (3D)
2152,1,2424.7,1904.8,1,1447.4,1612.7,6.467,9.113,0.151,both (3D)
2153,1,2444.9,2006.4,1,1441.3,1647.6,6.514,8.891,-0.066,both (3D)
2154,1,2457.1,2002.8,1,1429.4,1621.0,6.548,8.803,-0.006,both (3D)
2155,1,2478.8,1979.8,1,1422.8,1583.2,6.583,8.719,0.104,both (3D)
2156,1,2484.5,1975.1,0,,,6.606,8.944,,side-1
2157,1,2495.6,1958.5,1,1407.0,1519.1,6.624,8.539,0.267,both (3D)
2158,1,2508.7,1953.7,1,1406.4,1522.3,6.643,8.555,0.267,both (3D)
2159,1,2518.4,1972.8,1,1401.7,1521.7,6.665,8.486,0.243,both (3D)
2160,1,2541.9,1971.0,1,1396.4,1520.2,6.706,8.468,0.250,both (3D)
2161,0,,,1,1400.6,1519.7,6.797,7.764,,side-2
2162,0,,,1,1397.7,1552.5,6.771,8.109,,side-2
2163,1,2587.4,1940.3,1,1380.1,1574.9,6.807,8.753,0.180,both (3D)
2164,1,2580.0,1941.1,1,1376.2,1585.9,6.806,8.806,0.156,both (3D)
2165,1,2575.7,1944.3,1,1539.8,952.7,6.307,5.674,1.675,both (3D)
2166,0,,,1,1351.6,1529.9,6.969,7.864,,side-2
2167,1,2580.0,1947.8,1,1351.7,1521.7,6.838,8.568,0.278,both (3D)
2168,1,2584.4,1944.5,1,1347.1,1517.4,6.851,8.564,0.292,both (3D)
2169,0,,,1,1345.4,1529.6,6.992,7.860,,side-2
2170,0,,,0,,,,,,lost
2171,0,,,0,,,,,,lost
2172,1,2578.8,1941.6,1,1347.0,1526.1,6.846,8.613,0.277,both (3D)
2173,1,2582.4,1940.7,0,,,6.926,9.172,,side-1
2174,1,2581.7,1940.8,0,,,6.924,9.172,,side-1
2175,1,2587.4,1945.2,0,,,6.936,9.142,,side-1
2176,1,2583.5,1938.8,1,1347.5,1464.6,6.839,8.376,0.410,both (3D)
2177,1,2580.1,1937.1,1,1360.1,1459.6,6.810,8.345,0.423,both (3D)
2178,1,2582.1,1930.8,1,1360.5,1464.4,6.813,8.382,0.422,both (3D)
2179,0,,,1,1358.8,1480.1,7.007,7.316,,side-2
2180,0,,,0,,,,,,lost
2181,0,,,1,1372.4,1464.6,6.974,7.141,,side-2
2182,0,,,1,1383.8,1484.9,6.904,7.377,,side-2
2183,1,2424.0,1705.5,0,,,6.688,11.019,,side-1
2184,0,,,0,,,,,,lost
2185,0,,,0,,,,,,lost
2186,0,,,0,,,,,,lost
2187,1,2582.2,1937.2,0,,,6.929,9.196,,side-1
2188,1,2577.8,1937.4,0,,,6.916,9.195,,side-1
2189,1,2579.1,1937.4,0,,,6.920,9.195,,side-1
2190,1,2579.0,1936.1,0,,,6.921,9.204,,side-1
2191,1,2580.6,1935.4,0,,,6.927,9.209,,side-1
2192,1,2575.7,1934.1,1,1285.1,1729.2,6.983,9.475,-0.113,both (3D)
2193,1,2578.9,1938.7,1,1448.6,1314.4,6.608,7.597,0.749,both (3D)
2194,1,2577.0,1941.5,1,1439.4,1326.4,6.627,7.657,0.717,both (3D)
2195,0,,,1,1453.3,1322.7,6.832,5.322,,side-2
2196,0,,,1,1514.0,1254.4,6.652,4.300,,side-2
2197,0,,,1,1499.4,1271.2,6.697,4.561,,side-2
2198,0,,,1,1514.7,1261.9,6.640,4.421,,side-2
2199,0,,,0,,,,,,lost
2200,0,,,1,1354.4,1632.8,6.837,8.887,,side-2
2201,0,,,1,1341.0,1653.0,6.861,9.070,,side-2
2202,0,,,1,1403.1,1578.0,6.724,8.368,,side-2
2203,0,,,0,,,,,,lost
2204,0,,,0,,,,,,lost
2205,0,,,1,1735.1,1092.5,5.725,1.380,,side-2
2206,0,,,0,,,,,,lost
2207,0,,,0,,,,,,lost
2208,0,,,1,1497.8,1508.2,6.443,7.657,,side-2
2209,0,,,1,1553.6,1194.5,6.543,3.300,,side-2
2210,0,,,1,1533.3,1483.2,6.330,7.387,,side-2
2211,0,,,1,1563.6,1467.6,6.226,7.215,,side-2
2212,1,2504.4,992.7,1,1610.3,1189.4,8.595,22.512,,side-1
2213,0,,,1,1613.2,1420.3,6.066,6.662,,side-2
2214,0,,,1,1627.5,1413.8,6.013,6.584,,side-2
2215,0,,,1,1646.3,1432.4,5.926,6.817,,side-2
2216,0,,,1,1659.7,1420.1,5.880,6.670,,side-2
2217,0,,,1,1672.5,1421.2,5.828,6.686,,side-2
2218,0,,,1,1700.9,1439.3,5.707,6.912,,side-2
2219,0,,,1,1718.1,1444.7,5.637,6.980,,side-2
2220,0,,,1,1736.8,1454.6,5.560,7.100,,side-2
2221,0,,,1,1766.0,1455.7,5.447,7.119,,side-2
2222,0,,,1,1793.4,1460.1,5.340,7.176,,side-2
2223,0,,,1,1823.2,1461.8,5.224,7.201,,side-2
2224,0,,,1,1841.3,1461.7,5.154,7.204,,side-2
2225,0,,,1,1858.1,1455.1,5.089,7.130,,side-2
2226,0,,,1,1872.2,1459.8,5.035,7.188,,side-2
2227,0,,,1,1885.8,1460.6,4.982,7.201,,side-2
2228,0,,,1,1894.5,1469.1,4.950,7.299,,side-2
2229,1,2508.8,990.0,1,1905.6,1476.1,8.633,22.590,,side-1
2230,1,1858.5,1746.3,1,1926.9,1513.4,4.830,9.318,0.561,both (3D)
2231,1,1847.4,1759.0,0,,,4.757,10.565,,side-1
2232,1,1834.5,1777.0,1,1955.2,1578.6,4.750,9.485,0.394,both (3D)
2233,1,1818.8,1826.2,0,,,4.674,10.023,,side-1
2234,1,1803.6,1863.6,1,1978.4,1661.2,4.667,9.497,0.107,both (3D)
2235,1,1785.0,1912.3,1,2006.2,1709.9,4.593,9.515,-0.060,both (3D)
2236,1,1775.6,1892.1,1,2008.8,1691.7,4.575,9.516,0.006,both (3D)
2237,0,,,1,2013.2,1662.2,4.571,9.253,,side-2
2238,0,,,1,2029.7,1639.7,4.507,9.054,,side-2
2239,0,,,1,2024.4,1637.7,4.524,9.035,,side-2
2240,0,,,1,2032.4,1616.0,4.488,8.838,,side-2
2241,0,,,1,2052.7,1619.3,4.420,8.872,,side-2
2242,0,,,1,2059.0,1635.0,4.405,9.017,,side-2
2243,1,1581.9,1075.2,1,2064.9,1645.1,3.202,20.286,,side-1
2244,1,1715.9,1765.9,1,2067.1,1658.6,4.393,9.871,0.266,both (3D)
2245,1,1708.5,1806.3,1,2070.9,1693.5,4.375,9.852,0.139,both (3D)
2246,1,1710.0,1822.5,1,2077.3,1721.3,4.366,9.903,0.063,both (3D)
2247,1,1706.8,1850.6,1,2090.3,1757.4,4.340,9.941,-0.047,both (3D)
2248,1,1705.0,1879.0,1,2100.0,1758.8,4.320,9.844,-0.097,both (3D)
2249,1,1686.2,1882.5,1,2100.7,1758.4,4.290,9.822,-0.102,both (3D)
2250,1,1680.6,1891.3,1,2112.3,1759.5,4.262,9.797,-0.119,both (3D)
2251,1,1666.8,1899.1,1,2117.9,1750.0,4.232,9.728,-0.115,both (3D)
2252,1,1662.6,1901.0,1,2126.3,1743.1,4.211,9.697,-0.106,both (3D)
2253,1,1653.8,1901.2,1,2126.6,1733.4,4.198,9.655,-0.088,both (3D)
2254,1,1651.2,1905.0,1,2134.7,1731.2,4.180,9.636,-0.091,both (3D)
2255,1,1641.4,1916.1,1,2139.7,1724.2,4.157,9.566,-0.096,both (3D)
2256,1,1634.7,1930.5,1,2146.2,1720.4,4.135,9.500,-0.112,both (3D)
2257,1,1619.7,1935.7,1,2152.2,1715.5,4.103,9.458,-0.111,both (3D)
2258,1,1612.9,1937.8,1,2155.2,1703.8,4.088,9.404,-0.092,both (3D)
2259,1,1606.4,1940.6,1,2164.2,1701.3,4.063,9.386,-0.092,both (3D)
2260,1,1598.5,1944.4,1,2175.6,1699.9,4.032,9.371,-0.096,both (3D)
2261,1,1591.8,1955.2,1,2179.8,1699.7,4.015,9.331,-0.112,both (3D)
2262,1,1603.4,1942.9,1,2178.9,1698.6,4.034,9.377,-0.091,both (3D)
2263,0,,,1,2172.3,1699.9,4.063,9.598,,side-2
2264,0,,,1,2173.8,1700.3,4.058,9.602,,side-2
2265,0,,,1,2175.1,1698.8,4.053,9.589,,side-2
2266,0,,,1,2175.0,1698.7,4.053,9.589,,side-2
2267,0,,,1,2177.1,1697.6,4.046,9.580,,side-2
2268,0,,,1,2177.5,1697.5,4.044,9.579,,side-2
2269,0,,,1,2178.5,1696.3,4.040,9.569,,side-2
2270,0,,,1,2178.8,1694.9,4.038,9.558,,side-2
2271,0,,,0,,,,,,lost
2272,0,,,0,,,,,,lost
2273,0,,,1,2179.0,1698.7,4.040,9.589,,side-2
2274,0,,,1,2177.8,1705.2,4.048,9.643,,side-2
2275,0,,,1,2179.8,1708.9,4.044,9.674,,side-2
2276,1,1597.6,1938.5,1,2180.8,1720.7,4.022,9.475,-0.126,both (3D)
2277,0,,,1,2183.4,1724.0,4.042,9.798,,side-2
2278,1,1592.3,1909.4,1,2184.2,1729.9,4.010,9.615,-0.097,both (3D)
2279,1,1590.8,1910.7,1,2186.1,1731.9,4.005,9.618,-0.102,both (3D)
2280,1,1588.8,1905.1,1,2189.2,1738.6,3.997,9.665,-0.106,both (3D)
2281,1,1588.9,1905.0,1,2190.1,1747.3,3.995,9.699,-0.121,both (3D)
2282,1,1587.1,1900.8,1,2195.4,1754.3,3.984,9.744,-0.127,both (3D)
2283,1,1585.7,1894.3,1,2200.5,1754.0,3.974,9.769,-0.116,both (3D)
2284,1,1584.6,1888.2,1,2202.1,1758.1,3.970,9.807,-0.113,both (3D)
2285,1,1584.8,1884.4,1,2204.0,1761.6,3.967,9.836,-0.114,both (3D)
2286,1,1581.8,1886.7,1,2202.0,1766.6,3.966,9.842,-0.126,both (3D)
2287,1,1585.0,1892.5,0,,,3.982,9.533,,side-1
2288,0,,,0,,,,,,lost
2289,0,,,1,2208.8,1758.7,3.984,10.077,,side-2
2290,0,,,1,2207.8,1755.1,3.984,10.049,,side-2
2291,0,,,1,2207.9,1757.5,3.986,10.068,,side-2
2292,0,,,1,2207.9,1757.5,3.986,10.068,,side-2
2293,0,,,1,2211.2,1753.9,3.973,10.040,,side-2
2294,0,,,1,2208.7,1755.0,3.982,10.049,,side-2
2295,0,,,1,2085.0,873.8,3.575,-4.296,,side-2
2296,0,,,1,2090.3,861.9,3.517,-4.699,,side-2
2297,0,,,1,2088.6,849.0,3.502,-5.155,,side-2
2298,0,,,1,2105.6,846.5,3.382,-5.232,,side-2
2299,1,1582.8,1881.0,1,2097.5,830.0,3.969,9.616,,side-1
2300,1,1583.8,1882.3,1,2088.8,810.0,3.973,9.606,,side-1
2301,1,1580.8,1885.6,1,2101.1,812.6,3.965,9.582,,side-1
2302,1,1582.6,1889.9,0,,,3.973,9.551,,side-1
2303,0,,,1,2212.5,1751.3,3.967,10.020,,side-2
2304,0,,,1,2212.5,1751.3,3.967,10.020,,side-2
2305,0,,,1,2096.3,792.9,3.324,-7.311,,side-2
2306,0,,,1,2088.2,803.0,3.406,-6.906,,side-2
2307,0,,,1,2093.8,827.7,3.422,-5.934,,side-2
2308,0,,,1,2096.3,839.9,3.431,-5.480,,side-2
2309,0,,,1,2092.5,892.5,3.561,-3.675,,side-2
2310,0,,,1,2091.8,946.7,3.660,-2.034,,side-2
2311,1,1537.5,1595.6,1,2091.3,968.2,4.142,6.989,1.887,both (3D)
2312,0,,,1,2089.5,1007.9,3.766,-0.409,,side-2
2313,0,,,1,2089.6,1041.4,3.811,0.398,,side-2
2314,0,,,0,,,,,,lost
2315,0,,,0,,,,,,lost
2316,0,,,1,2085.8,1035.7,3.824,0.263,,side-2
2317,0,,,1,2092.7,1043.2,3.796,0.442,,side-2
2318,0,,,1,2089.3,1022.9,3.788,-0.039,,side-2
2319,0,,,1,2092.7,997.3,3.732,-0.673,,side-2
2320,0,,,1,2096.8,976.9,3.678,-1.201,,side-2
2321,0,,,1,2096.2,971.2,3.673,-1.354,,side-2
2322,0,,,1,2093.9,958.2,3.665,-1.710,,side-2
2323,0,,,1,2091.2,962.5,3.688,-1.593,,side-2
2324,0,,,1,2085.5,966.6,3.728,-1.486,,side-2
2325,0,,,1,2066.9,953.0,3.818,-1.870,,side-2
2326,0,,,1,2039.1,955.3,3.987,-1.824,,side-2
2327,0,,,1,2008.3,955.2,4.172,-1.843,,side-2
2328,0,,,1,1968.8,950.1,4.404,-2.010,,side-2
2329,1,1773.8,2124.7,1,1930.1,962.4,4.719,5.181,1.518,both (3D)
2330,1,1777.6,2124.0,1,1887.2,974.0,4.598,8.052,,side-1
2331,1,1961.7,1791.4,1,1838.4,993.9,5.094,6.409,1.666,both (3D)
2332,1,2040.9,1657.8,1,1788.5,1030.6,5.283,7.131,1.691,both (3D)
2333,1,2100.2,1572.2,1,1732.4,1069.0,5.463,7.722,1.689,both (3D)
2334,0,,,1,1672.4,1132.4,6.020,2.177,,side-2
2335,0,,,1,1607.7,1195.1,6.282,3.328,,side-2
2336,1,2242.4,1406.3,1,1541.6,1277.6,5.997,9.698,1.494,both (3D)
2337,1,2311.5,1340.7,1,1469.3,1366.7,6.216,10.431,1.456,both (3D)
2338,1,2333.9,1332.5,1,1385.5,1483.0,6.381,11.058,1.305,both (3D)
2339,1,2375.7,1315.8,1,1295.4,1626.8,6.579,11.747,1.151,both (3D)
2340,1,2381.0,1323.9,1,1200.1,1781.2,6.715,12.362,0.958,both (3D)
2341,1,2411.9,1337.0,1,1105.6,1971.4,6.889,12.949,0.725,both (3D)
2342,1,2426.5,1339.7,0,,,7.225,15.270,,side-1
2343,1,2433.2,1348.2,0,,,7.238,15.143,,side-1
2344,1,2451.7,1361.6,0,,,7.293,14.947,,side-1
2345,1,2481.7,1403.3,0,,,7.341,14.361,,side-1
2346,1,1597.5,1691.3,0,,,3.908,11.161,,side-1
2347,1,2486.4,1298.4,0,,,7.575,15.912,,side-1
2348,1,2500.5,1214.4,0,,,7.844,17.366,,side-1
2349,1,2508.7,1151.2,0,,,8.063,18.613,,side-1
2350,1,2508.8,1140.0,0,,,8.097,18.850,,side-1
2351,1,2518.6,1086.3,0,,,8.324,20.059,,side-1
2352,1,2523.6,1069.6,0,,,8.411,20.464,,side-1
2353,1,2538.0,1038.2,0,,,8.611,21.260,,side-1
2354,1,2539.4,1021.7,0,,,8.685,21.702,,side-1
2355,1,2539.6,1015.1,0,,,8.713,21.881,,side-1
2356,1,2545.0,1013.9,0,,,8.751,21.916,,side-1
2357,1,2547.2,1018.9,0,,,8.743,21.777,,side-1
2358,1,2550.7,1020.4,0,,,8.757,21.737,,side-1
2359,1,2508.8,851.2,0,,,9.319,27.376,,side-1
2360,1,2511.9,904.8,0,,,9.047,25.335,,side-1
2361,1,2485.2,799.1,1,215.4,1982.3,9.464,29.656,,side-1
2362,0,,,1,407.9,1580.9,10.370,8.224,,side-2
2363,1,2430.7,666.1,0,,,10.009,37.367,,side-1
2364,0,,,1,722.8,1026.5,11.612,-0.630,,side-2
2365,1,2367.2,467.0,1,878.1,782.8,11.813,59.183,,side-1
2366,0,,,1,1066.3,546.9,14.173,-24.839,,side-2
2367,1,1581.7,1883.2,0,,,3.967,9.600,,side-1
2368,1,1584.0,1887.0,0,,,3.976,9.572,,side-1
2369,1,1589.9,1878.7,0,,,3.989,9.632,,side-1
2370,1,1590.0,1875.1,0,,,3.988,9.659,,side-1
2371,1,1582.3,1881.8,0,,,3.968,9.610,,side-1
2372,1,1585.0,1879.9,1,2216.2,1755.0,3.948,9.837,-0.095,both (3D)
2373,1,2640.4,1026.6,0,,,9.256,21.574,,side-1
2374,1,2632.6,1042.4,0,,,9.138,21.157,,side-1
2375,0,,,0,,,,,,lost
2376,0,,,0,,,,,,lost
2377,0,,,0,,,,,,lost
2378,0,,,0,,,,,,lost
2379,0,,,0,,,,,,lost
2380,0,,,0,,,,,,lost
2381,1,1579.7,1884.4,0,,,3.962,9.592,,side-1
2382,1,1579.4,1883.4,0,,,3.960,9.598,,side-1
2383,1,1581.5,1883.4,0,,,3.966,9.598,,side-1
2384,1,1581.2,1883.8,0,,,3.966,9.596,,side-1
2385,0,,,0,,,,,,lost
2386,0,,,0,,,,,,lost
2387,0,,,0,,,,,,lost
2388,0,,,0,,,,,,lost
2389,0,,,0,,,,,,lost
2390,0,,,0,,,,,,lost
2391,0,,,0,,,,,,lost
2392,0,,,0,,,,,,lost
2393,0,,,0,,,,,,lost
2394,0,,,1,2573.0,505.4,-3.289,-25.635,,side-2
2395,0,,,0,,,,,,lost
2396,1,1578.8,1882.5,1,2609.9,636.2,3.958,9.605,,side-1
2397,0,,,0,,,,,,lost
2398,0,,,1,2662.5,832.5,-0.413,-5.320,,side-2
2399,0,,,1,2665.3,854.1,-0.285,-4.558,,side-2
2400,0,,,1,2673.0,823.5,-0.547,-5.640,,side-2
2401,0,,,1,2695.9,1011.3,0.422,-0.028,,side-2
2402,0,,,1,2695.5,978.4,0.260,-0.846,,side-2
2403,0,,,1,2727.8,831.3,-0.855,-5.312,,side-2
2404,1,1579.5,1884.0,1,2744.5,811.7,3.961,9.594,,side-1
2405,1,1579.5,1884.0,1,2748.8,807.9,3.961,9.594,,side-1
2406,0,,,1,2760.5,792.7,-1.387,-6.751,,side-2
2407,0,,,1,2778.1,771.3,-1.702,-7.612,,side-2
2408,1,2452.5,1582.5,1,2782.5,757.5,6.940,12.214,,side-1
2409,0,,,1,2794.5,739.2,-2.135,-9.013,,side-2
2410,0,,,1,2789.3,730.5,-2.187,-9.423,,side-2
2411,0,,,1,2783.9,714.9,-2.312,-10.178,,side-2
2412,0,,,1,2782.7,712.6,-2.329,-10.298,,side-2
2413,0,,,1,2778.8,715.0,-2.272,-10.182,,side-2
2414,0,,,1,2774.5,726.2,-2.120,-9.643,,side-2
2415,1,1242.5,1542.5,1,2775.0,738.9,2.490,12.660,,side-1
2416,0,,,0,,,,,,lost
2417,0,,,1,2755.6,780.6,-1.459,-7.247,,side-2
2418,0,,,1,2756.1,798.0,-1.311,-6.544,,side-2
2419,0,,,1,2752.0,819.8,-1.105,-5.716,,side-2
2420,0,,,1,2749.8,855.8,-0.818,-4.440,,side-2
2421,0,,,1,2745.7,896.3,-0.514,-3.133,,side-2
2422,0,,,0,,,,,,lost
2423,0,,,1,2846.4,909.0,-1.038,-2.685,,side-2
2424,0,,,1,2899.6,920.4,-1.274,-2.318,,side-2
2425,1,1579.5,1884.0,1,2928.8,922.5,3.961,9.594,,side-1
2426,0,,,1,2927.3,935.2,-1.331,-1.882,,side-2
2427,0,,,1,2921.3,956.5,-1.148,-1.302,,side-2
2428,0,,,1,2928.6,978.5,-1.043,-0.725,,side-2
2429,1,1578.8,1884.6,1,2921.9,1004.7,3.959,9.590,,side-1
2430,0,,,1,2922.2,1052.5,-0.563,1.021,,side-2
2431,1,1578.8,1882.5,1,2927.7,1097.7,3.958,9.605,,side-1
2432,0,,,1,2925.0,1158.0,-0.044,3.117,,side-2
2433,1,1578.8,1882.5,1,2920.5,1217.0,3.958,9.605,,side-1
2434,1,1578.8,1882.5,1,2918.3,1275.8,3.958,9.605,,side-1
2435,0,,,1,2914.8,1356.2,0.769,6.148,,side-2
2436,0,,,1,2913.6,1458.7,1.086,7.386,,side-2
2437,1,1578.8,1886.2,1,2918.4,1451.4,3.960,9.578,,side-1
2438,1,1578.8,1886.2,1,2921.5,1441.6,3.960,9.578,,side-1
2439,1,1578.8,1886.2,1,2927.9,1423.3,3.960,9.578,,side-1
2440,1,1578.8,1886.2,1,2933.6,1415.1,3.960,9.578,,side-1
2441,1,1578.7,1884.6,1,2940.7,1410.7,3.959,9.590,,side-1
2442,1,1578.8,1884.6,1,2944.9,1427.5,3.959,9.590,,side-1
2443,1,1578.8,1886.2,1,2945.0,1432.5,3.960,9.578,,side-1
2444,1,1578.8,1886.2,1,2951.2,1456.5,3.960,9.578,,side-1
2445,1,1578.8,1882.5,1,2957.4,1467.6,3.958,9.605,,side-1
2446,1,685.2,1763.2,1,2960.1,1461.0,1.440,9.174,0.603,both (3D)
2447,1,711.7,1760.3,1,2956.5,1537.6,1.473,9.437,0.467,both (3D)
2448,1,739.8,1764.8,1,2963.3,1601.0,1.493,9.668,0.346,both (3D)
2449,1,768.7,1784.8,0,,,1.334,10.372,,side-1
2450,1,806.0,1788.7,1,1698.8,967.5,1.459,10.340,,side-1
2451,1,827.6,1787.3,0,,,1.525,10.351,,side-1
2452,1,844.6,1793.5,0,,,1.591,10.301,,side-1
2453,1,861.0,1791.7,0,,,1.639,10.315,,side-1
2454,1,868.6,1792.6,1,2894.4,1719.8,1.779,10.025,0.096,both (3D)
2455,1,891.1,1813.5,1,2876.4,1728.5,1.838,9.995,0.047,both (3D)
2456,1,895.1,1827.1,1,2857.1,1744.6,1.871,9.977,-0.003,both (3D)
2457,1,918.7,1850.3,1,2848.1,1747.6,1.918,9.940,-0.047,both (3D)
2458,1,926.6,1861.4,1,2837.5,1742.5,1.946,9.886,-0.057,both (3D)
2459,1,930.8,1872.7,1,2812.2,1735.7,1.992,9.797,-0.062,both (3D)
2460,1,933.6,1877.1,1,2800.0,1726.3,2.017,9.740,-0.053,both (3D)
2461,1,938.6,1881.2,1,2792.0,1725.0,2.037,9.718,-0.057,both (3D)
2462,1,935.5,1890.0,1,2779.0,1721.3,2.053,9.655,-0.064,both (3D)
2463,1,946.4,1895.0,1,2771.6,1706.9,2.082,9.600,-0.046,both (3D)
2464,1,945.0,1897.5,1,2755.9,1700.6,2.106,9.545,-0.037,both (3D)
2465,1,951.7,1911.0,1,2744.0,1698.5,2.135,9.489,-0.054,both (3D)
2466,1,963.6,1926.0,1,2735.4,1698.0,2.165,9.446,-0.077,both (3D)
2467,1,973.1,1938.1,1,2728.8,1687.6,2.190,9.380,-0.077,both (3D)
2468,1,978.7,1939.0,1,2719.4,1679.5,2.215,9.345,-0.062,both (3D)
2469,1,982.7,1944.7,1,2705.2,1680.7,2.244,9.314,-0.073,both (3D)
2470,1,985.5,1956.5,1,2687.6,1667.8,2.278,9.212,-0.065,both (3D)
2471,1,987.6,1964.3,1,2679.8,1667.1,2.294,9.177,-0.075,both (3D)
2472,1,989.9,1964.1,1,2672.7,1666.4,2.310,9.167,-0.073,both (3D)
2473,1,993.9,1970.1,1,2665.7,1659.3,2.328,9.121,-0.068,both (3D)
2474,1,997.6,1984.8,1,2661.1,1649.2,2.341,9.042,-0.070,both (3D)
2475,1,1007.8,1990.9,1,2653.4,1643.1,2.369,9.005,-0.067,both (3D)
2476,1,1009.2,1994.3,1,2640.0,1638.9,2.395,8.961,-0.063,both (3D)
2477,1,1016.0,1997.4,1,2630.3,1637.2,2.421,8.940,-0.063,both (3D)
2478,1,1014.2,2000.5,1,2624.4,1637.2,2.429,8.919,-0.067,both (3D)
2479,1,1018.1,2010.8,1,2614.2,1634.4,2.452,8.868,-0.076,both (3D)
2480,1,1023.6,2017.6,1,2607.6,1621.6,2.472,8.801,-0.060,both (3D)
2481,1,1030.5,2026.9,1,2605.4,1617.3,2.486,8.765,-0.065,both (3D)
2482,1,1032.2,2031.3,1,2594.3,1616.7,2.507,8.734,-0.068,both (3D)
2483,1,1039.2,2036.3,1,2584.4,1620.3,2.534,8.725,-0.082,both (3D)
2484,1,1046.3,2044.0,1,2574.2,1611.5,2.563,8.665,-0.074,both (3D)
2485,1,1048.1,2055.0,1,2569.8,1603.8,2.573,8.601,-0.074,both (3D)
2486,1,1049.0,2058.1,1,2560.9,1600.4,2.591,8.567,-0.070,both (3D)
2487,1,1050.4,2059.9,1,2558.4,1605.9,2.597,8.579,-0.084,both (3D)
2488,1,1055.5,2061.7,1,2571.7,1590.7,2.581,8.549,-0.056,both (3D)
2489,1,1054.8,2066.7,1,2314.8,934.6,2.618,8.403,,side-1
2490,1,1061.4,2073.8,1,2296.4,930.5,2.644,8.360,,side-1
2491,1,1067.4,2076.8,1,2273.7,925.3,3.344,5.212,1.633,both (3D)
